"","seqnames","start","end","width","strand","L","area","beta","stat","pval","qval","index.start","index.end","index.width","g1_mean","g2_mean","delta","RL3061","RL3062","RL3063","RL3064","RL3065","RL3066","RL3067","RL3068","RL3069","RL3070","RL3071","RL3072","significant"
"4259","chr1",41303880,41303943,64,"*",9,0.935323762269314,0.454621740156402,2.44028343204173,0.688843629780493,0.932259845516498,625348,625356,9,0.359055398008143,0.176155643191934,0.182899754816209,0.433962264150943,0.162790697674419,0.227272727272727,0.25,0.69047619047619,0.389830508474576,0.370967741935484,0.307692307692308,0.0476190476190476,0.21875,0.0833333333333333,0.0285714285714286,FALSE
"4260","chr16",85352547,85352718,172,"*",5,0.568124568337225,0.240955778496946,2.43813723198965,0.689556803609757,0.932965005142244,21143486,21143490,5,0.907635911179949,0.829617334391595,0.0780185767883539,0.893617021276596,0.953488372093023,0.931818181818182,0.875,0.891891891891892,0.9,0.730769230769231,0.829787234042553,0.871794871794872,0.780487804878049,0.9,0.864864864864865,FALSE
"4261","chr10",80723398,80723587,190,"*",6,0.626252466253818,-0.330121522914435,-2.43722953224099,0.689865388439727,0.932965005142244,14738566,14738571,6,0.699891643947905,0.817191875596317,-0.117300231648412,0.763157894736842,0.7,0.863636363636364,0.607142857142857,0.689655172413793,0.575757575757576,0.72,0.833333333333333,0.864406779661017,0.793103448275862,0.769230769230769,0.923076923076923,FALSE
"4262","chr12",131789723,131790421,699,"*",6,0.961057046610646,-0.368797390405315,-2.43715964742772,0.689906533083723,0.932965005142244,17769740,17769745,6,0.619353572841945,0.738970990695129,-0.119617417853184,0.861111111111111,0.615384615384615,0.535714285714286,0.697674418604651,0.384615384615385,0.621621621621622,0.708333333333333,0.586206896551724,0.8,0.714285714285714,0.9,0.725,FALSE
"4263","chr20",54560065,54560717,653,"*",5,0.633786303962828,0.27184536413614,2.43669276442162,0.690057396778374,0.932965005142244,24591351,24591355,5,0.756871075861,0.625041142245679,0.131829933615322,0.808510638297872,0.824561403508772,0.867924528301887,0.706896551724138,0.533333333333333,0.8,0.714285714285714,0.627450980392157,0.625,0.649122807017544,0.590909090909091,0.543478260869565,FALSE
"4264","chr7",56592556,56592885,330,"*",12,1.26317969974178,-0.239614475913788,-2.43623472873509,0.690173973269696,0.932965005142244,10741534,10741545,12,0.688772809593397,0.777893643996894,-0.0891208344034962,0.736842105263158,0.794520547945205,0.716049382716049,0.583333333333333,0.536585365853659,0.76530612244898,0.775280898876405,0.740384615384615,0.875,0.6875,0.779069767441861,0.810126582278481,FALSE
"4265","chr6",125128226,125128980,755,"*",6,0.803412823122553,0.242793232453755,2.43523359318804,0.690592277150322,0.933088842287199,9749055,9749060,6,0.741776037571847,0.622701447091691,0.119074590480156,0.804347826086957,0.688888888888889,0.611111111111111,0.790697674418605,0.763157894736842,0.792452830188679,0.666666666666667,0.619047619047619,0.6,0.567567567567568,0.682926829268293,0.6,FALSE
"4266","chr5",140480754,140480808,55,"*",6,0.654088117303517,-0.477344626511062,-2.43516619540406,0.690605992031654,0.933088842287199,8338991,8338996,6,0.500209391723194,0.684070755273524,-0.18386136355033,0.358490566037736,0.745454545454545,0.5,0.339622641509434,0.605633802816901,0.452054794520548,0.493506493506494,0.773584905660377,0.6875,0.865671641791045,0.892857142857143,0.391304347826087,FALSE
"4267","chr13",114000490,114000580,91,"*",5,1.04680597255436,0.437464121625958,2.43451621981153,0.69092143430229,0.933088842287199,18575666,18575670,5,0.711644219977553,0.519922740095154,0.1917214798824,0.733333333333333,0.8,0.592592592592593,0.75,0.666666666666667,0.727272727272727,0.346153846153846,0.619047619047619,0.36,0.758620689655172,0.464285714285714,0.571428571428571,FALSE
"4268","chr17",11395707,11396575,869,"*",5,0.665141694913013,0.323661133023555,2.43440755234158,0.69095572150562,0.933088842287199,21462643,21462647,5,0.847590112888448,0.729042717270491,0.118547395617957,0.775,0.893617021276596,0.847826086956522,0.846153846153846,0.818181818181818,0.904761904761905,0.926829268292683,0.625,0.838709677419355,0.666666666666667,0.774193548387097,0.542857142857143,FALSE
"4269","chr12",118005612,118005879,268,"*",5,0.547464031183414,-0.376309630781774,-2.43395277093343,0.691161444725599,0.933088842287199,17573265,17573269,5,0.717090547720063,0.856225806185507,-0.139135258465444,0.694444444444444,0.740740740740741,0.85,0.78,0.588235294117647,0.649122807017544,0.875,0.716981132075472,0.857142857142857,0.823529411764706,0.938775510204082,0.925925925925926,FALSE
"4270","chr18",70639473,70639521,49,"*",6,0.713915063476812,0.319451888374126,2.43377068446825,0.691236876572925,0.933088842287199,22923228,22923233,6,0.742411433172303,0.604570377942471,0.137841055229832,0.673913043478261,0.916666666666667,0.866666666666667,0.7,0.722222222222222,0.575,0.674418604651163,0.547619047619048,0.72,0.615384615384615,0.75,0.32,FALSE
"4271","chr2",230608374,230608652,279,"*",5,0.640247795962171,0.312910037639936,2.43314116503178,0.691401455148909,0.933092481263946,4080104,4080108,5,0.829035259170918,0.687338397483325,0.141696861687593,0.846153846153846,0.86046511627907,0.703703703703704,0.875,0.8,0.888888888888889,0.592592592592593,0.5,0.756756756756757,0.807692307692308,0.652173913043478,0.814814814814815,FALSE
"4272","chr14",106794726,106794900,175,"*",5,0.51774158199075,-0.429077535915031,-2.43252267153831,0.691579748606225,0.933109004350633,19425424,19425428,5,0.398720021855987,0.474875790424571,-0.0761557685685841,0.552631578947368,0.37037037037037,0.333333333333333,0.433333333333333,0.181818181818182,0.520833333333333,0.5,0.333333333333333,0.625,0.361111111111111,0.444444444444444,0.585365853658537,FALSE
"4273","chr16",54404567,54404771,205,"*",13,1.49545831250644,-0.283162645365969,-2.43196749388036,0.691737469741543,0.933109004350633,20795552,20795564,13,0.466945005056214,0.59945287706177,-0.132507872005556,0.628205128205128,0.469565217391304,0.539823008849557,0.555555555555556,0.185840707964602,0.422680412371134,0.625,0.712121212121212,0.457142857142857,0.547008547008547,0.565789473684211,0.689655172413793,FALSE
"4274","chr15",31915635,31915744,110,"*",6,0.6161632000485,-0.320210016671822,-2.4301688510455,0.692334067079485,0.93327703817169,19532500,19532505,6,0.761363327539798,0.855428663713547,-0.0940653361737492,0.634615384615385,0.911764705882353,0.810810810810811,0.794117647058823,0.606060606060606,0.810810810810811,0.828571428571429,0.8,0.85,0.854166666666667,0.892857142857143,0.906976744186046,FALSE
"4275","chr9",117052528,117052869,342,"*",8,0.986361414471155,-0.250324484489134,-2.43012423837941,0.692347781960817,0.93327703817169,13653818,13653825,8,0.792327095393133,0.885707984947093,-0.0933808895539601,0.72972972972973,0.803571428571429,0.782051282051282,0.761904761904762,0.865384615384615,0.811320754716981,0.915492957746479,0.926470588235294,0.878787878787879,0.927272727272727,0.905660377358491,0.76056338028169,FALSE
"4276","chr1",86081443,86081754,312,"*",9,1.15992706607938,-0.370077849925512,-2.4301142381194,0.692347781960817,0.93327703817169,988959,988967,9,0.295693503640212,0.450318403182334,-0.154624899542121,0.218181818181818,0.21551724137931,0.239669421487603,0.226666666666667,0.681818181818182,0.192307692307692,0.383561643835616,0.6375,0.566666666666667,0.483870967741935,0.426229508196721,0.204081632653061,FALSE
"4277","chr14",39104802,39105126,325,"*",5,0.685661240317889,0.323490061517438,2.42849458523395,0.692944379298758,0.933784317459925,18760639,18760643,5,0.756877089545496,0.630386447053114,0.126490642492382,0.806451612903226,0.8,0.705882352941177,0.821428571428571,0.72,0.6875,0.681818181818182,0.666666666666667,0.666666666666667,0.518518518518518,0.648648648648649,0.6,FALSE
"4278","chr18",75811008,75811514,507,"*",12,1.30233994583166,0.195084564202505,2.42793769023226,0.693170674840736,0.933784317459925,22982618,22982629,12,0.789803226175741,0.708341513672343,0.0814617125033981,0.827586206896552,0.850877192982456,0.797752808988764,0.803030303030303,0.608695652173913,0.850877192982456,0.659340659340659,0.688311688311688,0.663366336633663,0.808510638297872,0.760416666666667,0.670103092783505,FALSE
"4279","chr20",39320662,39321010,349,"*",18,2.66359351491473,0.305973579726808,2.42762205207373,0.693280393891392,0.933784317459925,24411374,24411391,18,0.194684855730314,0.0715480582778934,0.12313679745242,0.062111801242236,0.10625,0.13986013986014,0.0769230769230769,0.733668341708543,0.0492957746478873,0.103448275862069,0.03125,0.00917431192660551,0.111111111111111,0.0719424460431655,0.102362204724409,FALSE
"4280","chr7",154399924,154400098,175,"*",6,0.837862596459604,0.433401784604661,2.42685973968161,0.69347240223004,0.933784317459925,11575952,11575957,6,0.821878771001578,0.628535067873303,0.193343703128275,0.866666666666667,0.789473684210526,0.857142857142857,0.885714285714286,0.703703703703704,0.828571428571429,0.352941176470588,0.625,0.71875,0.53125,0.730769230769231,0.8125,FALSE
"4281","chr16",29141660,29141806,147,"*",8,0.902717608000909,-0.267772909924285,-2.42675622996973,0.693534119196034,0.933784317459925,20641673,20641680,8,0.590484761513548,0.718526878849775,-0.128042117336227,0.530612244897959,0.660377358490566,0.659574468085106,0.710526315789474,0.4,0.581818181818182,0.693877551020408,0.833333333333333,0.621621621621622,0.712328767123288,0.75,0.7,FALSE
"4282","chr8",34468362,34468682,321,"*",7,0.716149329521393,0.324754100325167,2.42623957474806,0.693698697772018,0.933787784670226,12015098,12015104,7,0.788319080708575,0.655028484410607,0.133290596297969,0.764705882352941,0.833333333333333,0.886792452830189,0.791666666666667,0.739130434782609,0.714285714285714,0.649122807017544,0.675324675324675,0.617021276595745,0.549019607843137,0.611111111111111,0.828571428571429,FALSE
"4283","chr3",114638350,114638476,127,"*",7,0.736748890906731,0.2621060950485,2.42560401828066,0.693952423076659,0.933905432128347,5167786,5167792,7,0.81601291681419,0.733583825371265,0.0824290914429251,0.753623188405797,0.857142857142857,0.844155844155844,0.803921568627451,0.85,0.787234042553192,0.793478260869565,0.6,0.80952380952381,0.691358024691358,0.821428571428571,0.685714285714286,FALSE
"4284","chr18",69342043,69342426,384,"*",5,0.543032743520091,0.321552579610706,2.42509667910416,0.694110144211977,0.933905432128347,22913895,22913899,5,0.695355744192954,0.583640996961837,0.111714747231117,0.742857142857143,0.648648648648649,0.828571428571429,0.717948717948718,0.466666666666667,0.767441860465116,0.52,0.478260869565217,0.642857142857143,0.733333333333333,0.472222222222222,0.655172413793103,FALSE
"4285","chr12",129003925,129004417,493,"*",6,0.709597420819517,0.294434691002937,2.42360980472306,0.694651882024591,0.933914460847532,17728200,17728205,6,0.731169422725918,0.610035945796437,0.121133476929482,0.786885245901639,0.857142857142857,0.907692307692308,0.759259259259259,0.285714285714286,0.790322580645161,0.724137931034483,0.596491228070175,0.65625,0.530612244897959,0.456521739130435,0.69620253164557,FALSE
"4286","chr5",67185785,67185858,74,"*",5,0.559687128759666,-0.354212001744781,-2.4233948376869,0.694775315956579,0.933914460847532,7807981,7807985,5,0.473467920967921,0.651434451985923,-0.177966531018002,0.535714285714286,0.44,0.576923076923077,0.727272727272727,0.269230769230769,0.291666666666667,0.653846153846154,0.705882352941177,0.666666666666667,0.59375,0.538461538461538,0.75,FALSE
"4287","chr16",2274362,2274616,255,"*",11,1.44814823529892,-0.240508078339178,-2.42271571995004,0.694974181735893,0.933914460847532,20311156,20311166,11,0.438763230083229,0.53380183971184,-0.0950386096286113,0.526315789473684,0.602272727272727,0.494949494949495,0.452830188679245,0.121428571428571,0.434782608695652,0.469387755102041,0.5,0.563829787234043,0.44,0.546666666666667,0.682926829268293,FALSE
"4288","chr9",129372127,129372231,105,"*",5,0.51928572589937,0.257990362445935,2.42242682927556,0.69506332846455,0.933914460847532,13772240,13772244,5,0.438500712116254,0.314415083310432,0.124085628805822,0.365853658536585,0.46875,0.473684210526316,0.466666666666667,0.490196078431373,0.365853658536585,0.270833333333333,0.337662337662338,0.318181818181818,0.4375,0.243243243243243,0.27906976744186,FALSE
"4289","chr7",62838531,62839100,570,"*",7,0.774353980017967,-0.246689813678179,-2.42219262746004,0.695145617752542,0.933914460847532,10765690,10765696,7,0.557137925430105,0.707274389121229,-0.150136463691124,0.666666666666667,0.540983606557377,0.631578947368421,0.525423728813559,0.388888888888889,0.589285714285714,0.616666666666667,0.551724137931034,0.7,0.760869565217391,0.754385964912281,0.86,FALSE
"4290","chr10",113345054,113345633,580,"*",7,0.775736357520418,0.294368010402408,2.421528452534,0.695344483531856,0.933914460847532,15032985,15032991,7,0.687881881958537,0.613177177984674,0.0747047039738631,0.58974358974359,0.634146341463415,0.636363636363636,0.836734693877551,0.696969696969697,0.733333333333333,0.551724137931034,0.568627450980392,0.526315789473684,0.679245283018868,0.645833333333333,0.707317073170732,FALSE
"4291","chr4",166908525,166908688,164,"*",5,0.527721928166515,-0.295328876957902,-2.42150731936493,0.695351340972522,0.933914460847532,7081172,7081176,5,0.630951031193546,0.720077860514815,-0.0891268293212696,0.641791044776119,0.720930232558139,0.795454545454545,0.5,0.473684210526316,0.653846153846154,0.790697674418605,0.639344262295082,0.651162790697674,0.78,0.704545454545455,0.754716981132076,FALSE
"4292","chr8",87051765,87052067,303,"*",9,1.09991345731276,-0.190581974444342,-2.4212799656323,0.695413057938516,0.933914460847532,12402909,12402917,9,0.458917881675357,0.543602116593996,-0.0846842349186395,0.408163265306122,0.423076923076923,0.618181818181818,0.507692307692308,0.337209302325581,0.459183673469388,0.544303797468354,0.482758620689655,0.511627906976744,0.493150684931507,0.616438356164384,0.613333333333333,FALSE
"4293","chr14",97081124,97081294,171,"*",10,1.03409362870124,-0.312158318655856,-2.41944887258773,0.696043942479788,0.934539330691464,19266430,19266439,10,0.711655186059968,0.836329961429898,-0.12467477536993,0.72289156626506,0.768292682926829,0.828571428571429,0.8,0.403508771929825,0.746666666666667,0.844036697247706,0.823529411764706,0.771929824561403,0.891304347826087,0.933333333333333,0.753846153846154,FALSE
"4294","chr3",33296531,33296730,200,"*",11,1.82027061558602,-0.410249171642487,-2.41741697559008,0.696715971665055,0.934539330691464,4548326,4548336,11,0.605896612820927,0.812992014082883,-0.207095401261956,0.753846153846154,0.954545454545455,0.325581395348837,0.329787234042553,0.530612244897959,0.741007194244604,0.68,0.811764705882353,0.818181818181818,0.901960784313726,0.875,0.791044776119403,FALSE
"4295","chr6",159857181,159857275,95,"*",6,0.663438342747248,-0.238098860027517,-2.41714391167173,0.696777688631049,0.934539330691464,10040303,10040308,6,0.810618465236118,0.894527951768523,-0.0839094865324045,0.857142857142857,0.796610169491525,0.771929824561403,0.875,0.641975308641975,0.921052631578947,0.935483870967742,0.740740740740741,0.954545454545455,0.862068965517241,0.894736842105263,0.979591836734694,FALSE
"4296","chr3",128372427,128372636,210,"*",21,2.42330078665344,-0.302727432882251,-2.41661774783922,0.696942267207033,0.934539330691464,5288777,5288797,21,0.458694657037189,0.586687441509267,-0.127992784472078,0.543689320388349,0.519480519480519,0.371428571428571,0.227272727272727,0.698630136986301,0.391666666666667,0.564625850340136,0.5,0.60655737704918,0.495798319327731,0.694915254237288,0.658227848101266,FALSE
"4297","chr8",115598430,115598796,367,"*",13,2.23949297997123,-0.327515413960754,-2.41638092079595,0.696997126732361,0.934539330691464,12601484,12601496,13,0.444902839605246,0.620270180408429,-0.175367340803184,0.6,0.524271844660194,0.269565217391304,0.340659340659341,0.577777777777778,0.357142857142857,0.432258064516129,0.704761904761905,0.4,0.670454545454545,0.738636363636364,0.775510204081633,FALSE
"4298","chr11",1481488,1481614,127,"*",12,1.38371376377178,-0.307431026182911,-2.41629210317719,0.697024556495025,0.934539330691464,15350991,15351002,12,0.72098023647596,0.81143691378323,-0.09045667730727,0.79,0.78,0.885057471264368,0.745454545454545,0.330188679245283,0.795180722891566,0.736111111111111,0.797752808988764,0.755102040816326,0.914893617021277,0.76,0.904761904761905,FALSE
